,max_id,post_id,comment_page,comment_id,comment_time,comment_likes,commenr_userIP,comment_user_name,comment_user_id,comment_user_gender,comment_user_follow,comment_user_follower,comment_text
919,0,4970953886666109,1,4970993908452703,2023-11-22 21:46:07,0,来自河南,想不到名字了757,7607498333,女,5389,1111,吃瓜群众
920,0,4970953886666109,1,4970986441015679,2023-11-22 21:16:26,0,来自江西,skysea1977,3140602647,男,3198,1588,看法院这么判了
924,0,4970953886666109,1,4970968004690182,2023-11-22 20:03:10,0,来自广东,浪花卢,6448528047,女,113,28,最后还是得看法官怎么判
925,0,4970953886666109,1,4970967864450202,2023-11-22 20:02:38,0,来自江西,Axitinghui,1193039343,男,712,89,娱乐圈充满恶臭
926,0,4970953886666109,1,4970967660497219,2023-11-22 20:01:49,0,来自上海,小布的神奇世界,1105980861,女,5488,390,只相信证据 这方面娱乐圈的口述就那么回事
927,0,4970953886666109,1,4970967635335517,2023-11-22 20:01:43,1,来自福建,Shirley0526_map_330,1745562671,女,467,58,娱乐圈充满不良氛围
930,0,4970951461570120,1,4970952166473939,2023-11-22 19:00:14,0,来自广东,Moka_07,7738570138,女,133,3678,学人精
931,0,4970950400673352,1,4970952330314843,2023-11-22 19:00:54,2,来自广东,樱桃G,1841326157,女,714,252,qj案过了那么久根本没有物证，三个姐妹三人成供，这栽赃陷害的有点明显
932,0,4970950400673352,1,4970951462096975,2023-11-22 18:57:27,3,来自广东,樱桃G,1841326157,女,714,252,中间少写了一句，跳出来敲诈的都美竹先是炒作恋爱，后面敲诈不成怕被告，反咬qj 
933,0,4970950332258557,1,4970953617967974,2023-11-22 19:06:01,0,来自浙江,秒秒兴高采烈,7205056762,男,894,139,我也是这样猜的
934,0,4970950332258557,1,4970959095208242,2023-11-22 19:27:47,0,来自江苏,狂吃小渡子,5537916123,女,498,425,现在这些证据不知道能不能把都美竹送进去，真的是贼喊捉贼没见过这样的
935,0,4970950244176304,1,4970952355746390,2023-11-22 19:01:00,3,来自北京,东北my-heart,5978836939,女,380,1.1万,怪不得都🐔无法无天
936,0,4970950103403387,1,4971002469027965,2023-11-22 22:20:08,0,来自浙江,九嗳我,7672698510,女,233,4,关注后续
937,0,4970948026435381,1,4970954430092704,2023-11-22 19:09:15,0,来自湖北,进屋先敲门er,6650106110,男,273,23,那个写手好像也凉了
938,0,4970947870201813,1,4971014397628984,2023-11-22 23:07:32,0,来自内蒙古,照顾好胃-,3226017194,女,184,321,@112CosMos
940,0,4970947435566512,1,4970947930751987,2023-11-22 18:43:25,2,来自江苏,依然爱的人是你,6222298445,男,42,12,二审还没判，吴某据说一直在上诉做无罪辩护
941,0,4970946752152067,1,4970947769796623,2023-11-22 18:42:47,0,来自福建,又当又立的竹儿2,6277134882,女,29,22,背后有资本
942,0,4970946705752145,1,4970958636980851,2023-11-22 19:25:58,1,来自浙江,yote,7866257216,女,866,1.1万,天气这么热，能把恋爱变成恋爱吗？
944,0,4970944364020718,1,4970948562260456,2023-11-22 18:45:56,0,来自福建,又当又立的竹儿2,6277134882,女,29,22,被🐔粉举报了
947,0,4970943752438070,1,4970950097635044,2023-11-22 18:52:02,0,来自内蒙古,天天追一星,2415122892,女,148,7899,真不错
948,0,4970943752438070,1,4970947555886909,2023-11-22 18:41:56,0,来自内蒙古,刚刚的娱乐,7690708612,女,129,1.3万,凡真心尝试助人者，没有不帮到自我的。
950,0,4970943031545839,1,4970950982373767,2023-11-22 18:55:33,0,来自安徽,春忆江南雪,6561868946,女,406,1018,不知道哦
951,0,4970943031545839,1,4970945812628194,2023-11-22 18:35:00,0,来自江苏,我不是胡桃酱,7386121640,女,40,545,都美竹这事儿咋还没完
952,0,4970941282257489,1,4971158442871183,2023-11-23 08:39:55,0,来自河北,你自废武功吧,5528086375,男,162,771,都不是好东西
953,0,4970938476792410,1,4970939503876777,2023-11-22 18:09:56,0,来自黑龙江,爱与诚并驰,7867176896,男,86,0,网友不带脑子也不是一次两次了 包括我自己
954,0,4970938476792410,1,4970938845108361,2023-11-22 18:07:19,0,来自安徽,_半世尘埃_,5977631552,女,608,87,酒驾的遇上碰瓷儿的，谁都不无辜
955,0,4971081882404428,1,4971082088186173,2023-11-23 03:36:31,0,来自安徽,雅思聼力,6481016033,男,69,23万,雅思考前小范围精准预测☞@雅思预测教育
956,0,4971059549569526,1,4971059939115805,2023-11-23 02:08:30,0,来自斯洛文尼亚,hillwoodroadkay,1948252174,女,322,17,真是心系全世界
957,0,4971050186309895,1,4971052205343469,2023-11-23 01:37:46,10,来自广西,佐佐木心,1858067394,男,806,438,emmett的x简介也很搞笑interim ex-CEO of OpenAI，真的好戳我笑点
958,0,4971050186309895,1,4971055785705972,2023-11-23 01:52:00,9,来自广东,我又饿啦啦啦啦啦啦,1810050231,男,1735,458,我好奇有给emmett发那几天工资吗？有没有n+1呢？
959,0,4971050186309895,1,4971069182052703,2023-11-23 02:45:14,0,来自广东,fat旻,6102979453,男,712,16,突然发现open ai上上下下是不是都喜欢用love跟❤️说话啊
960,0,4971050186309895,1,4971171654403001,2023-11-23 09:32:25,0,来自贵州,沙依横布拉克裁缝,7808338687,男,38,13,一开始还以为emmett会是反派
961,0,4971043522347802,1,4971046588647933,2023-11-23 01:15:27,0,来自上海,HelloSheen,1712738660,男,367,553,这里面所有人的行为都值得载入史册，值得赞颂千篇，无论如何反转，任何一个结果都是多赢，这是史上第一次吧
962,0,4971041945813745,1,4971060849018684,2023-11-23 02:12:07,4,来自加拿大,斯茨格,6252516966,女,136,2,自然环境下，鸡最喜欢吃的是虫子啊。什么蚯蚓、蟋蟀、蝗虫，小河虾之类是它们的最爰
964,0,4971041945813745,1,4971167334271177,2023-11-23 09:15:15,0,来自江西,风动花香时V,6572397655,男,384,29,小时候家里养了好多鸡，那时真没试过用蚯蚓和谷子给鸡吃，它更喜欢吃哪个。但那时知道小鸡们蚯蚓和谷子都会吃
965,0,4971041945813745,1,4971166948917484,2023-11-23 09:13:42,0,来自山东,达风知景,1270205192,男,601,363,猪也很喜欢吃肉！
966,0,4971041945813745,1,4971139176598808,2023-11-23 07:23:22,0,来自江苏,TheMoon新月,1094586047,男,1310,517,人可是恐龙的后裔
967,0,4971041042469126,1,4971064081777052,2023-11-23 02:24:57,4,来自广东,自学成才的光炼,5087802319,男,110,96,多年以后人们回首AI崛起的黎明，这疯狂的5天会在大屏幕上拍成电影/电视剧/纪录片...
968,0,4971041042469126,1,4971044297248415,2023-11-23 01:06:21,1,来自日本,JS枫枫,1877482581,女,564,1万,确实感恩节了，明天放假哈哈哈
969,0,4971041042469126,1,4971161066931310,2023-11-23 08:50:21,0,来自广东,罗允淇,2441128002,女,398,373,有一个脑洞，会不会是未来的人类发现了AI对人类的巨大风险，派人回到现在，让董事会干掉奥特曼大家乐于见到奥特曼回归，但对于未来的人类老说，也许又是一次失败的努力。
970,0,4971041042469126,1,4971111775469695,2023-11-23 05:34:29,0,来自浙江,金火流明,5193571423,男,80,7,周日的谈判只是延迟回归的话为什么还找了一个CEO
971,0,4971031560458539,1,4971034454529003,2023-11-23 00:27:14,3,来自美国,宝玉xp,1727858283,男,494,22.3万,留任不一定代表没问题，也可能是妥协后的临时方案，既然有这么明显的利益冲突，应该不会呆太久
972,0,4971031560458539,1,4971032851251655,2023-11-23 00:20:51,0,来自北京,叫我银河系系主任,2306399483,男,422,1570,超级对齐还是输了？
973,0,4971031560458539,1,4971073251835963,2023-11-23 03:01:23,0,来自美国,一个糯米卷在冬眠,7634044616,女,86,4,《硅谷甄嬛传》
974,196096992039,4971023750924880,1,4971097670812089,2023-11-23 04:38:26,0,来自山东,开心的话很容易,7572634284,女,5451,865,开启智能家居美好新生活
975,196096992039,4971023750924880,1,4971033133845080,2023-11-23 00:21:59,0,来自江西,帅气的烤冷面555m-,7540043572,女,681,223,这波属实不错了
976,196096992039,4971023750924880,1,4971026672782711,2023-11-22 23:56:19,0,来自湖南,一条睡三觉,7280816970,女,479,546,智能化家居太厉害了 直接安利
977,196096992039,4971023750924880,1,4971101381722396,2023-11-23 04:53:11,0,来自江苏,桃梓尼,7067330085,女,3569,1193,智能家居创品质生活
978,196096992039,4971023750924880,1,4971099737556780,2023-11-23 04:46:39,0,来自山西,蛇盘兔串马打算,6248961150,女,1441,390,智能家居实用性太强了
979,196096992039,4971023750924880,1,4971046899548307,2023-11-23 01:16:40,0,来自河北,虎年呱呱乐,7544707148,女,2447,1273,真的是很不错啊必须安利我也想装上智能家居
980,196096992039,4971023750924880,1,4971042835006035,2023-11-23 01:00:32,0,来自安徽,雪落几回春,5737569491,女,800,387,我也想装智能化家居了！
981,196096992039,4971023750924880,1,4971041211288425,2023-11-23 00:54:05,0,来自重庆,慕kiyo,7245705953,女,2339,3794,必须安利智能化家居
982,196096992039,4971023750924880,1,4971036185724087,2023-11-23 00:34:07,0,来自安徽,藤井澍D,1972964174,女,910,648,我也想装上智能家居
983,196096992039,4971023750924880,1,4971035402702029,2023-11-23 00:31:00,0,来自安徽,旺仔欧巴泡菜鱼,6156227063,女,719,226,智能家居很有前景的
984,196096992039,4971023750924880,1,4971034488080924,2023-11-23 00:27:22,0,来自江苏,星星艺术家K,5556280738,男,313,30,真的很喜欢智能家居 期待很久了👏
985,196096992039,4971023750924880,1,4971031966253112,2023-11-23 00:17:20,0,来自福建,小小Takumi,2653560164,男,2040,513,直接安利真的不错
986,196096992039,4971023750924880,1,4971031627828969,2023-11-23 00:16:00,0,来自广东,快乐好大鹅,6980853909,男,983,111,实属不错 种草了
987,196096992039,4971023750924880,1,4971031438822081,2023-11-23 00:15:15,0,来自广西,大开心7372300414,7372300414,女,99,522,值得拥有安利
988,196096992039,4971023750924880,1,4971030892253595,2023-11-23 00:13:05,0,来自广西,WC漫步人生,6928059904,男,626,558,多多沟通吧
989,196096992039,4971023750924880,1,4971029952987157,2023-11-23 00:09:20,0,来自广东,快乐的天使66a,7641195849,女,2700,897,科技改变人生
990,196096992039,4971023750924880,1,4971029848916968,2023-11-23 00:08:56,0,来自广东,四季寻踪,2974261084,女,7529,1363,我也想安排啊
991,196096992039,4971023750924880,1,4971029492927301,2023-11-23 00:07:31,0,来自广东,水月又悠,7478308116,女,1216,678,欧瑞博非常不错
993,196096992039,4971023750924880,1,4971028284708136,2023-11-23 00:02:43,0,来自山东,晴哥哥哥哥呀,6123415885,女,2038,208,这么不错啊
994,0,4971023750924880,2,4971028250887304,2023-11-23 00:02:34,0,来自四川,可爱430分享者,7509806543,男,332,2260,真的太厉害了
995,0,4971023750924880,2,4971027927141273,2023-11-23 00:01:18,0,来自陕西,Lucy武紫妍,7594933142,男,1738,607,太厉害了啊
996,0,4971023750924880,2,4971027575603759,2023-11-22 23:59:53,0,来自山西,简单的HDS呀,7540802368,女,1391,397,欧瑞博厉害了
998,0,4971023750924880,2,4971027318964390,2023-11-22 23:58:52,0,来自山东,小锦欧幸,7313369212,女,399,206,发展越来越智能化了，太赞了
999,0,4971023750924880,2,4971027215157576,2023-11-22 23:58:28,0,来自山东,喜欢明明的他,7557054321,女,615,170,可以啊可以啊
1000,0,4971023750924880,2,4971027193135835,2023-11-22 23:58:23,0,来自江苏,呢喃裙酥,7574973664,女,2378,78,我也我也 我自己家装修也想
1001,0,4971023750924880,2,4971027194712505,2023-11-22 23:58:23,0,来自山东,小锦欧幸,7313369212,女,399,206,智能家居行业发展方向，创新遥遥领先！
1002,0,4971023750924880,2,4971026908711943,2023-11-22 23:57:15,0,来自广东,tillmi2003,1277321804,女,7114,336,欧瑞博的智能家居做得这么好吗
1003,0,4971023750924880,2,4971026778949762,2023-11-22 23:56:44,0,来自四川,筑梦者529,7839643615,女,809,343,好想体验一下
1004,0,4971023750924880,2,4971026622712902,2023-11-22 23:56:07,0,来自江苏,呢喃裙酥,7574973664,女,2378,78,智能化家居真的超赞
1005,0,4971021121098841,1,4971022614267948,2023-11-22 23:40:11,0,来自广东,不知福破译个,7850763059,女,18,0,奥特曼格斗剧
1006,0,4971021121098841,1,4971022610076441,2023-11-22 23:40:10,0,来自广东,不知道是咯喔,7850833293,女,16,0,反转反转反转
1007,0,4971021121098841,1,4971022614529743,2023-11-22 23:40:11,0,来自广东,刚吃过饭嘿嘿发个图,7850319758,女,12,0,电视剧都不敢这么拍
1009,0,4971021121098841,1,4971022610075129,2023-11-22 23:40:10,0,来自广东,其实我也不知道这,7850335820,女,14,0,好家伙
1010,0,4971021121098841,1,4971022610077092,2023-11-22 23:40:10,0,来自广东,呢就可欣,7850793716,女,13,0,看得出来慌了
1011,0,4971021121098841,1,4971022604309410,2023-11-22 23:40:09,0,来自广东,你认为一二还是,7850898355,男,14,0,可能还没有大结局
1012,0,4971021121098841,1,4971022654901074,2023-11-22 23:40:21,0,来自广东,圆滚滚刚刚好都,7851306560,男,7,0,科技无限可能
1013,0,4971021121098841,1,4971022613741573,2023-11-22 23:40:10,0,来自广东,你只会吃呀呀,7850540135,女,16,0, 董事懂事了
1014,0,4971021121098841,1,4971022610075241,2023-11-22 23:40:10,0,来自广东,这造型不错哇,7850604547,女,13,0,哈哈哈哈
1015,0,4971021095671531,1,4971032389880388,2023-11-23 00:19:02,0,来自河南,BlackishGreenNight,2932434667,男,584,3780,假的，这个是X上一个博主随便假设的。
1016,0,4971019916022633,1,4971031874766612,2023-11-23 00:16:59,0,,微博电视剧,5406006781,男,2910,1242.6万,嘿！你也在关注“以爱为营”吗？快戳《以爱为营》主演进入专题页查看并关注相关博主吧，包含@白鹿my 、@王鹤棣_Dylan 等28位博主哦，热门精彩内容不错过！
1017,0,4971019916022633,1,4971021712494011,2023-11-22 23:36:36,0,来自浙江,杨羊楊豆豆咩,3029156617,女,693,190,大结局来喽网页链接
1018,0,4971011858760927,1,4971018305143742,2023-11-22 23:23:03,0,来自广东,深房兄台,6500478344,男,467,395,起拍价2988？
1019,0,4971011858760927,1,4971014108222466,2023-11-22 23:06:23,0,来自广东,房兔子深圳法拍房尽调,6055061426,男,529,1.7万,有需要老板可以联系
1020,0,4971010658929736,1,4971011440378101,2023-11-22 22:55:46,2,来自中国香港,深圳Bruce,6234908901,男,433,486,耐心+稀缺，时间+韧性，成长=收获！
1021,0,4971010658929736,1,4971110336562593,2023-11-23 05:28:46,0,来自北京,阿什顿泥,3296698620,男,188,3.5万,复利就是成长，所以慢。捷径是执行的方法
1022,0,4971010658929736,1,4971155949882230,2023-11-23 08:30:01,0,来自广东,小法正,1886596932,男,650,599,以前的时代，不同了出现ai
1023,0,4971010658929736,1,4971152134376284,2023-11-23 08:14:51,0,来自河南,xk2008,1639380257,男,281,132,@我的印象笔记
1024,0,4971010658929736,1,4971028834423392,2023-11-23 00:04:54,0,来自北京,王成强_Futures,2255869874,男,1352,9102,&quot;耐心是最伟大的美德&quot;。你要有等着事物成长的耐心，它成长出来就是稀缺的。——市场这么差的时候，好好修炼自己，保持耐心！
1026,0,4971010658929736,1,4971012253817024,2023-11-22 22:59:01,1,来自天津,下巴那么长,1746131780,男,92,271,耐心不是自找苦吃，而是了不起的事情之所以进展慢，就是因为它特别难。
1027,0,4971010658929736,1,4971148509973932,2023-11-23 08:00:27,0,来自广东,spring28811,2169146823,男,737,395,那么瑞幸长太快了，所以…….
1029,0,4971010658929736,1,4971012974447872,2023-11-22 23:01:53,1,来自广东,做个浅薄的明白人,3884815261,男,845,184,写的很深刻！我作为一个95后至今没怎么谈过恋爱，很多人都说我长得很年轻，我总感觉自己成长的很慢。偶尔会焦虑，却又觉得并不是自己的错，因为我已经很认真努力了。
1031,0,4971010345930668,1,4971029966881129,2023-11-23 00:09:23,0,来自日本,崖上的鲁鲁鱼,1458256020,男,494,21.6万,纽约时报的这篇报道曝光了很多这次OpenAI事件的细节，看起来Helen Toner才是幕后真凶，而不是之前被怀疑的Adam。以下是转译的文章：《在 Sam Altman 被解雇之前，OpenAI 的董事会长期陷入分歧和纷争》#张雪峰成功预言考研人数下降#
1032,0,4971007074638014,1,4971009171264862,2023-11-22 22:46:46,1,来自广东,爱上萌熊猫,2720608820,女,1177,5.5万,互联网在改革
1033,0,4971007074638014,1,4971025817141705,2023-11-22 23:52:54,0,来自广西,LP的眉毛,5303797561,女,2605,6155,高端商战
1035,0,4971007074638014,1,4971024172975704,2023-11-22 23:46:23,0,来自湖北,电影娱乐家,2422187030,女,835,148.4万,🎐人生简简单单就好 🎐生命健健康康就好 🎐生活快快乐乐就好
1036,0,4971007074638014,1,4971011300660842,2023-11-22 22:55:14,0,来自河南,思兄说情感,3901102685,男,887,1.6万,来了感谢分享
1037,0,4971007074638014,1,4971011025147806,2023-11-22 22:54:08,0,来自北京,小韩本尊,5880360754,男,4781,25.6万,人生的路走走停停是一种闲适，边走边看是一种优雅，边走边忘是一种豁达
1038,0,4971007074638014,1,4971008290980816,2023-11-22 22:43:16,0,来自山西,昭昭星娱,7871095704,女,1709,1874,人工智能发展好快
1041,0,4971007074638014,1,4971167531140725,2023-11-23 09:16:02,0,来自湖南,永远叮咚Oo,7395728806,女,1197,6426,莫问前程凶吉，但求落幕无悔。
1042,0,4971006230004287,1,4971007496427458,2023-11-22 22:40:07,3,来自加拿大,镜子里的财经,7731301380,男,141,11.5万,终于结束了。很难讲谁更有道理，人工智能的商业化是否真的会给人类带来威胁，需要再过些年才看得清楚，不过有时候也会觉得，人类这么热衷于基于偏见和仇恨进行杀戮，也应该进化一下了。
1043,0,4971006230004287,1,4971016700035230,2023-11-22 23:16:40,1,来自北京,MLRS270,5119715209,男,242,39.2万,突然觉得这个翻译能不能改改，阿特曼好一些。不然，“奥特曼大闹Open AI”，看着是不是怪怪的？
1044,0,4971002669042595,1,4971003797307728,2023-11-22 22:25:24,0,来自北京,lotus_anan,1319297121,女,745,1.2万,这都跟天天找你聊不了生聊一样你又玩不起停嘴上的都是得回来要的
1047,0,4971002171234876,1,4971023436352951,2023-11-22 23:43:27,0,来自广东,我不是社长,2119070472,男,412,192,为什么没有55期呢
1048,0,4971002171234876,1,4971018759964775,2023-11-22 23:24:52,0,来自广东,-基本粒子-,5063944669,男,1021,4,正在B站看
1050,0,4971002171234876,1,4971164199814305,2023-11-23 09:02:47,0,来自浙江,bluebird_25689,6598234298,男,56,18,#OpenAI创始人奥特曼将加入微软#估计今晚微软股价能创历史新高，微软市值赶上苹果市值指日可待。 会吗，小茜茜
1051,0,4971002171234876,1,4971124481065990,2023-11-23 06:24:58,0,来自北京,狼牙狼牙0801,6480463274,男,736,536,期待三国杀！
1052,0,4971002171234876,1,4971123407847848,2023-11-23 06:20:42,0,来自北京,狼牙狼牙0815,6732780357,男,756,3688,非常忙吧！
1053,138184805396243,4970999675355814,1,4971001137861418,2023-11-22 22:14:51,108,来自日本,Bedisfulll,7742412022,女,232,0,sam好像只是首席执行官 不是创造chatgpt的人 创造chatgpt的是一个女程序员 为啥要叫sam叫chatgpt之父呢
1054,138184805396243,4970999675355814,1,4971013307107008,2023-11-22 23:03:12,94,来自江西,俗世尽浮华,2881786972,女,973,138,可是CTO是位女士啊，要说也只有ChatGPT之母
1055,138184805396243,4970999675355814,1,4971003218500834,2023-11-22 22:23:07,35,来自山东,BT苦命的娃,2017611623,男,59,12,小说里的商战精心算计卧薪尝胆数十载，现实里的商战半个星期就走完了流程……
1056,138184805396243,4970999675355814,1,4971137654064437,2023-11-23 07:17:19,9,来自江苏,黑猫猫猫猫猫猫猫黑,5397258661,女,61,147,只能说这个ceo戏蛮多的。cto才能算创始人吧，评论区自己查，cto是不是女性。点男是男，不要秀自己的低智商
1057,138184805396243,4970999675355814,1,4971001180853525,2023-11-22 22:15:01,19,来自北京,咪咕咪咕是只喵,2688715614,女,253,348,不得不说甄嬛传的适配性好高万物皆可钮钴禄
1058,138184805396243,4970999675355814,1,4971005753427826,2023-11-22 22:33:11,7,来自新加坡,王二博博博,5992865749,女,1117,289,别的不知道但是chatgpt没了我就没了🙏
1059,138184805396243,4970999675355814,1,4971000019551689,2023-11-22 22:10:24,9,来自广东,昨日清风拂过,5635596826,男,42,26,现实比小说魔幻
1060,138184805396243,4970999675355814,1,4971012531161242,2023-11-22 23:00:07,0,来自荷兰,Sorakara,1916383760,女,1197,354,我只关心以后是不是要付费才能用
1061,138184805396243,4970999675355814,1,4971156831475817,2023-11-23 08:33:31,0,来自四川,最爱土豆儿,2558195054,男,702,584,微软施压了，毕竟49%持股
1062,138184805396243,4970999675355814,1,4971036371323307,2023-11-23 00:34:51,0,来自英国,鲁路修莉露露,7580726662,男,152,15,看了这么多天，如果没有什么内幕的话我只想说一句董事会+Ilya是有多蠢才以为自己可以直接把主创团队踢出去。。。过家家呢
1063,138184805396243,4970999675355814,1,4971160265559825,2023-11-23 08:47:10,0,来自陕西,芒果菠萝橙草莓,7357133406,女,434,10,所以动机是
1066,138184805396243,4970999675355814,1,4971031719579128,2023-11-23 00:16:22,0,来自英国,庠门里7号,6861087818,女,395,10,断断续续看到一些相关消息，今天终于吃到了完整的瓜
1067,138184805396243,4970999675355814,1,4971028020726786,2023-11-23 00:01:40,0,来自贵州,一味线,5660272115,女,151,33,succession第四季？
1068,138184805396243,4970999675355814,1,4971024665019433,2023-11-22 23:48:20,1,来自荷兰,苏异SUYI,6400210484,女,87,4,精准在一堆字中找到甄嬛传，这就是我的爱
1069,138184805396243,4970999675355814,1,4971013314188600,2023-11-22 23:03:14,0,来自北京,Me_Beta,2363602422,男,315,152,有个小问题，滑跪是足球比赛里球员庆祝进球的一种动作，所以滑跪指的是庆祝而不是屈服投降
1070,138184805396243,4970999675355814,1,4971033192041101,2023-11-23 00:22:13,0,来自江苏,LimEntertainment,5869339538,男,93,913,看到他走了之后，我真的有在考虑以后要不要续费。（虽然还没有买，但是肯定会买的。）
1071,138184805396243,4970999675355814,1,4971022912324876,2023-11-22 23:41:22,0,来自美国,罒HanYu罒,6864093835,男,26,3,《归来的奥特曼》
1072,138184805396243,4970999675355814,1,4971013839786260,2023-11-22 23:05:19,0,来自山东,金属滚滚,1827431173,女,416,249,真实世界永远比小说更精彩！
1073,0,4970999675355814,2,4971000701915219,2023-11-22 22:13:07,24,来自广东,超合金鲨鱼钻头,6854214888,男,427,7,感觉不如国内的，仗剑走天涯和腰间别印章
1074,0,4970999675355814,2,4971021557563906,2023-11-22 23:35:58,0,来自北京,卡呀卡哪,7414574603,男,41,1,哎哎哎？我昨天刚在一个感慨他被赶走的公众号文章里知道了这个人……今天就又复位了？一直以为三百六十度转变啥啥的只是搞笑段子来着……
1075,0,4970999675355814,2,4971004423835313,2023-11-22 22:27:54,0,来自河北,张音心-,7499545499,女,122,10,我有4.0，想找个搭子一起用分担一下我的负担，有吗
1076,0,4970999675355814,2,4971002301520556,2023-11-22 22:19:28,0,来自北京,Doraemon扎起高高的马尾辫,2940920113,女,343,197,@上了年纪的小伙伴 比那谁跟那谁打架还精彩
1077,0,4970999675355814,2,4971179190520626,2023-11-23 10:02:22,0,来自北京,OceanBlvd丶,5318253810,男,103,151,别吵了openai是公司 gpt是程序 大家都没说错 只是把openai直接等同于gpt 会出点问题
1078,0,4970999675355814,2,4971157318013068,2023-11-23 08:35:27,0,来自黑龙江,疯言峰语Joy,2735621441,男,408,350,@直布罗陀检测站站长 挺精彩的
1079,0,4970997658164746,1,4971004330774056,2023-11-22 22:27:32,0,来自福建,小白羊赏月,7811100431,男,296,55,感觉这背后有很强大的力量在支撑
1080,0,4970997658164746,1,4971004327365821,2023-11-22 22:27:31,0,来自湖北,小王很多肉,7811202154,女,126,33,希望这次不要翻车
1081,0,4970997658164746,1,4971004124465903,2023-11-22 22:26:43,0,来自重庆,有一只橘和猫,7785417031,女,69,78,太牛啦
1082,0,4970997658164746,1,4971004061551820,2023-11-22 22:26:28,0,来自湖南,小小小小板鸭,7811255628,女,94,97,原来这就是人工智能
1083,0,4970997658164746,1,4971003872807600,2023-11-22 22:25:43,0,来自安徽,我是个大牙乐,7811197569,男,129,104,哇塞 太有创意
1084,0,4970997658164746,1,4971003868613098,2023-11-22 22:25:42,0,来自河北,kiiibv,7811160700,女,81,66,希望一切顺利
1085,0,4970997658164746,1,4971003966655269,2023-11-22 22:26:05,0,来自湖南,我只有六块的,7811192367,男,202,93,希望人工智能可以造福全人类
1086,0,4970992595370861,1,4971006000894701,2023-11-22 22:34:10,0,来自广东,麦麦德斯尔森,2308995190,男,56,65,时间搞错了呀，是周四下午15点。我看到周三下午，以为我记错了呢，明明今天已经上完了周三的班了
1087,0,4970992595370861,1,4970996336957230,2023-11-22 21:55:46,0,来自浙江,bluebird_25689,6598234298,男,56,18,会不会是科技界的无间道
1088,0,4970992342410092,1,4971021972275284,2023-11-22 23:37:37,0,来自广东,007横扫千君,7502982693,男,669,11,真有趣
1089,0,4970985242758974,1,4970990496911761,2023-11-22 21:32:34,0,来自北京,张小北,1495476261,男,1412,90.1万,我倾向于认为，AI如果诞生意识，现在的人类很可能是无法识别和分辨的。所以我也是赞同超级对齐的，不能因为商业利益的驱动而把开门的钥匙放在少数人手里。但这一点目前看是无解的……所以最后底线就是要把所有AI和互联网物理隔绝。起码可以给人类争取一点时间吧。
1090,0,4970985242758974,1,4970987311074843,2023-11-22 21:19:54,0,来自北京,康尽欢,5435866184,男,147,6.9万,教人类点武德
1091,0,4970976370497027,1,4970977089295216,2023-11-22 20:39:17,0,来自陕西,红珍宝宝,7853516495,女,123,50,2023A又是全球垫底
1092,0,4970961171646821,1,4970961322383950,2023-11-22 19:36:38,0,,评论哇噻机器人,5762999670,女,9,3.1万,不过还好啊！人类是有感情的生物
1093,0,4970958201819237,1,4970959179354159,2023-11-22 19:28:07,0,来自贵州,不拿枪的小兵_184,2792124773,女,136,63,一场来去之间的职场大戏，大股东赢麻了
1094,0,4970958201819237,1,4970958985367672,2023-11-22 19:27:21,0,来自北京,打不死的小丑呢,5824729933,女,255,1204,甄嬛回宫吗？我钮钴禄甄嬛这次是要拿回属于自己的一切
1095,0,4970958201819237,1,4970958922452860,2023-11-22 19:27:06,0,来自河南,一个人走的很远的,6265170551,女,263,709,我以为大公司的消息都是很慎重的，他们怎么反反复复
1096,0,4970958201819237,1,4970958834107978,2023-11-22 19:26:44,0,来自上海,吴世勋的浪味仙在哪,7303141558,男,268,794,跟闹着玩似的……
1097,0,4970958201819237,1,4970958776439734,2023-11-22 19:26:31,0,来自河南,星星不会流泪的,7281867540,女,250,1200,人才还是要留住啊，希望能越来越好吧
1098,0,4970958201819237,1,4970958739476043,2023-11-22 19:26:22,0,来自广西,一定要好好的学习cyf,6458520408,女,1505,1650,这个变动有点让人感到惊讶，不过希望他们能够越来越好
1099,0,4970957480659309,1,4970963671978015,2023-11-22 19:45:58,11,来自浙江,三晋赵氏666,7810203211,男,40,23,怪不得比尔盖茨被村长这么重视，还以老朋友相称，接见次数也多。
1100,0,4970957480659309,1,4970971842481901,2023-11-22 20:18:26,6,来自山东,一把刀子,6018784254,男,503,36,美帝构建的这个全球体系，其实对中美都是有利的，但是咱们国家是世界最大的工业生产国，肯定是获利颇丰。而美国是依靠金融美元来收割全球，割到中国的时候确割到了铁板！所以老美极度不爽，就不想带你玩了。
1101,0,4970957480659309,1,4970959618446770,2023-11-22 19:29:52,2,来自贵州,谭志贵,1704052310,男,962,4990,跟有钱人交朋友，但也要团结可团结的力量。
1102,0,4970957480659309,1,4971122894308390,2023-11-23 06:18:40,2,来自福建,Victor博卡,1087556791,男,811,506,向往美帝，理解美帝，成为美帝。
1103,0,4970957480659309,1,4971012057206955,2023-11-22 22:58:14,0,来自北京,MarieM1NG_,7825809379,女,109,50,@木有馒头木有粗面
1104,0,4970957480659309,1,4970973614838567,2023-11-22 20:25:29,0,来自浙江,三晋赵氏666,7810203211,男,40,23,不讲武德，美帝。
1105,0,4970957480659309,1,4970961004401919,2023-11-22 19:35:22,0,来自四川,Chronos_7,1812618324,男,284,178,还得机构版的365才能用啊
